Sample,; R (610nm); S (680nm); T (730nm); U (760nm); V (810nm); W (860nm); G (560nm); H (585nm); I (645nm); J (705nm); K (900nm); L (940nm); A (410nm); B (435nm); C (460nm); D (485nm); E (510nm); F (535nm); Cal. R (610nm); Cal. S (680nm); Cal. T (730nm); Cal. U (760nm); Cal. V (810nm); Cal. W (860nm); Cal. G (560nm); Cal. H (585nm); Cal. I (645nm); Cal. J (705nm); Cal. K (900nm); Cal. L (940nm); Cal. A (410nm); Cal. B (435nm); Cal. C (460nm); Cal. D (485nm); Cal. E (510nm); Cal. F (535nm); Int Time; Gain; Temp AS72651; Temp AS72652; Temp AS72653; Timestamp
10; 6; 23; 52; 11; 4; 8; 6; 6; 22; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 59.6; 11.0; 4.2; 9.7; 3.0; 2.8; 8.7; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 29; 28; 20210428212356
11; 6; 23; 55; 11; 4; 8; 6; 6; 22; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 63.0; 11.0; 4.2; 9.7; 3.0; 2.8; 8.7; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428212357
12; 6; 23; 56; 11; 4; 8; 6; 6; 22; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 64.1; 11.0; 4.2; 9.7; 3.0; 2.8; 8.7; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428212357
13; 6; 23; 53; 10; 4; 8; 6; 6; 22; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 63.0; 11.0; 4.2; 9.7; 3.0; 2.8; 8.7; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428212358
14; 6; 22; 51; 10; 4; 8; 6; 6; 23; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 23.4; 59.6; 10.0; 4.2; 9.7; 3.0; 2.8; 9.1; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428212358
15; 6; 22; 49; 10; 4; 8; 6; 6; 23; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 23.4; 56.1; 10.0; 4.2; 9.7; 3.0; 2.8; 9.1; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428212358
16; 6; 22; 48; 10; 4; 8; 6; 7; 23; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 23.4; 55.0; 10.0; 4.2; 9.7; 3.0; 3.3; 9.1; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428212359
17; 6; 22; 47; 10; 4; 8; 6; 7; 24; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 23.4; 55.0; 10.0; 4.2; 9.7; 3.0; 3.3; 9.5; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428212359
18; 6; 22; 47; 10; 4; 8; 6; 7; 24; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 23.4; 53.8; 10.0; 4.2; 9.7; 3.0; 3.3; 9.5; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 28; 28; 20210428212400
19; 5; 22; 46; 10; 4; 8; 6; 6; 24; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 23.4; 53.8; 10.0; 4.2; 9.7; 3.0; 3.3; 9.5; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428212400
20; 5; 22; 46; 9; 4; 8; 6; 6; 24; 28; 9; 3; 1; 2; 5; 3; 5; 6; 7.3; 23.4; 52.7; 10.0; 4.2; 9.7; 3.0; 2.8; 9.5; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 29; 28; 20210428212400
21; 5; 22; 46; 9; 4; 8; 6; 6; 24; 28; 9; 3; 1; 2; 5; 3; 5; 6; 7.3; 23.4; 52.7; 9.0; 4.2; 9.7; 3.0; 3.3; 9.5; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 29; 28; 20210428212401
22; 5; 22; 46; 9; 4; 8; 6; 6; 24; 28; 9; 3; 1; 2; 5; 3; 5; 6; 7.3; 23.4; 52.7; 9.0; 4.2; 9.7; 3.0; 3.3; 9.5; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428212401
23; 5; 22; 46; 10; 4; 8; 6; 6; 24; 28; 9; 3; 1; 2; 5; 3; 5; 6; 7.3; 23.4; 52.7; 10.0; 4.2; 9.7; 3.0; 2.8; 9.5; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428212402
24; 5; 22; 46; 10; 4; 8; 6; 6; 24; 28; 9; 3; 1; 2; 5; 3; 5; 6; 7.3; 23.4; 52.7; 10.0; 4.2; 9.7; 3.0; 2.8; 9.5; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428212402
25; 5; 22; 46; 10; 4; 8; 6; 6; 24; 28; 9; 3; 1; 2; 5; 3; 5; 6; 7.3; 23.4; 52.7; 10.0; 4.2; 9.7; 3.0; 2.8; 9.5; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 29; 20210428212402
26; 5; 22; 46; 10; 4; 8; 6; 6; 24; 28; 9; 3; 1; 2; 5; 3; 5; 6; 7.3; 23.4; 52.7; 10.0; 4.2; 9.7; 3.0; 2.8; 9.5; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428212403
27; 5; 22; 46; 10; 4; 8; 6; 6; 23; 28; 9; 3; 1; 2; 5; 3; 5; 6; 7.3; 23.4; 52.7; 10.0; 4.2; 9.7; 3.0; 2.8; 9.1; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 29; 20210428212403
28; 6; 22; 47; 10; 4; 8; 6; 6; 23; 28; 9; 3; 1; 2; 5; 3; 5; 6; 7.3; 23.4; 53.8; 10.0; 4.2; 9.7; 3.0; 3.3; 9.1; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 29; 28; 20210428212404
29; 6; 22; 47; 10; 4; 8; 6; 6; 23; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 23.4; 53.8; 10.0; 4.2; 9.7; 3.0; 2.8; 9.1; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 29; 20210428212404
30; 6; 22; 48; 10; 4; 8; 6; 6; 22; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 23.4; 55.0; 10.0; 4.2; 9.7; 3.0; 2.8; 8.7; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428212404
31; 6; 22; 46; 10; 4; 8; 6; 7; 22; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 23.4; 52.7; 10.0; 4.2; 9.7; 3.0; 3.3; 8.7; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 29; 28; 20210428212405
32; 6; 22; 46; 10; 4; 8; 6; 7; 23; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 23.4; 52.7; 10.0; 4.2; 9.7; 3.0; 3.3; 9.1; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428212405
33; 6; 22; 46; 10; 4; 8; 6; 7; 23; 28; 9; 3; 1; 2; 6; 3; 5; 6; 8.7; 23.4; 52.7; 10.0; 4.2; 9.7; 3.0; 3.3; 9.1; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 29; 20210428212406
34; 6; 22; 46; 10; 4; 8; 6; 7; 23; 28; 9; 3; 1; 2; 6; 3; 5; 6; 8.7; 23.4; 52.7; 10.0; 4.2; 9.7; 3.0; 3.3; 9.1; 11.3; 5.3; 2.7; 1.0; 1.9; 5.4; 2.8; 4.0; 4.2; 59; 1; 27; 29; 28; 20210428212406
35; 6; 22; 46; 10; 4; 8; 6; 7; 22; 28; 9; 3; 1; 2; 6; 3; 5; 6; 8.7; 23.4; 52.7; 10.0; 4.2; 9.7; 3.0; 3.3; 9.1; 11.3; 5.3; 2.7; 1.0; 1.9; 5.4; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428212406
36; 6; 23; 48; 10; 4; 8; 6; 6; 21; 28; 9; 3; 1; 2; 6; 3; 5; 6; 8.7; 23.4; 53.8; 10.0; 4.2; 9.7; 3.0; 2.8; 8.7; 11.3; 5.3; 2.7; 1.0; 1.9; 5.4; 2.8; 4.0; 4.2; 59; 1; 27; 29; 28; 20210428212407
37; 6; 23; 48; 10; 4; 8; 6; 6; 21; 28; 9; 3; 1; 2; 6; 3; 5; 6; 8.7; 24.5; 55.0; 10.0; 4.2; 9.7; 3.0; 2.8; 8.4; 11.3; 5.3; 2.7; 1.0; 1.9; 5.4; 2.8; 4.0; 4.2; 59; 1; 27; 29; 28; 20210428212407
38; 6; 23; 49; 10; 4; 8; 6; 6; 21; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 55.0; 10.0; 4.2; 9.7; 3.0; 2.8; 8.4; 11.3; 5.3; 2.7; 1.0; 1.9; 5.4; 2.8; 4.0; 4.2; 59; 1; 28; 29; 29; 20210428212408
39; 6; 23; 51; 11; 4; 8; 6; 6; 20; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 57.3; 11.0; 4.2; 9.7; 3.0; 2.8; 8.4; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 29; 20210428212408
40; 6; 23; 52; 11; 4; 8; 6; 6; 20; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 59.6; 11.0; 4.2; 9.7; 3.0; 2.8; 8.0; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428212408
41; 6; 23; 53; 11; 4; 8; 6; 6; 20; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 60.7; 11.0; 4.2; 9.7; 3.0; 2.8; 8.0; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428212409
42; 6; 23; 54; 11; 4; 8; 6; 6; 20; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 61.8; 11.0; 4.2; 9.7; 3.0; 2.8; 8.0; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 29; 28; 20210428212409
43; 6; 23; 54; 11; 4; 8; 6; 6; 20; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 61.8; 11.0; 4.2; 9.7; 3.0; 2.8; 8.0; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 29; 29; 20210428212410
44; 6; 23; 54; 11; 4; 8; 6; 6; 20; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 61.8; 11.0; 4.2; 9.7; 3.0; 2.8; 8.0; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428212410
45; 6; 23; 54; 11; 4; 8; 6; 6; 20; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 61.8; 11.0; 4.2; 9.7; 3.0; 2.8; 8.0; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428212410
46; 6; 23; 54; 11; 4; 8; 6; 6; 20; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 61.8; 11.0; 4.2; 9.7; 3.0; 2.8; 8.0; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428212411
47; 6; 23; 54; 11; 4; 8; 6; 6; 20; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 61.8; 11.0; 4.2; 9.7; 3.0; 2.8; 8.0; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428212411
48; 6; 23; 54; 11; 4; 8; 6; 6; 21; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 61.8; 11.0; 4.2; 9.7; 3.0; 2.8; 8.4; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 30; 28; 20210428212412
49; 6; 23; 54; 11; 4; 8; 6; 6; 21; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 61.8; 11.0; 4.2; 9.7; 3.0; 2.8; 8.4; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428212412
50; 6; 23; 54; 11; 4; 8; 6; 6; 21; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 61.8; 11.0; 4.2; 9.7; 3.0; 2.8; 8.4; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428212412
51; 6; 23; 54; 11; 4; 8; 6; 6; 22; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 61.8; 11.0; 4.2; 9.7; 3.0; 2.8; 8.7; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428212413
52; 6; 23; 53; 11; 4; 8; 6; 6; 22; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 60.7; 11.0; 4.2; 9.7; 3.0; 2.8; 8.7; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428212413
53; 6; 23; 52; 10; 4; 8; 6; 6; 23; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 60.7; 10.0; 4.2; 9.7; 3.0; 2.8; 9.1; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 29; 20210428212414
54; 6; 23; 51; 10; 4; 8; 6; 6; 23; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 59.6; 10.0; 4.2; 9.7; 3.0; 2.8; 9.1; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428212414
55; 6; 22; 50; 10; 4; 8; 6; 6; 23; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 23.4; 57.3; 10.0; 4.2; 9.7; 3.0; 2.8; 9.1; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428212414
56; 6; 22; 50; 10; 4; 8; 6; 6; 23; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 23.4; 57.3; 10.0; 4.2; 9.7; 3.0; 2.8; 9.1; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428212415
57; 6; 22; 50; 10; 4; 8; 6; 6; 23; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 23.4; 57.3; 10.0; 4.2; 9.7; 3.0; 2.8; 9.1; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428212415
58; 6; 22; 50; 10; 4; 8; 6; 6; 23; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 23.4; 57.3; 10.0; 4.2; 9.7; 3.0; 2.8; 9.1; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 29; 28; 20210428212416
59; 6; 22; 50; 10; 4; 8; 6; 6; 23; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 23.4; 57.3; 10.0; 4.2; 9.7; 3.0; 2.8; 9.1; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428212416